,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,2462.2400000000002,176,"R, 2 hr 4 min
Horror, Suspense/Thriller",11,13:30:21.324965,0.058823529411764705,$13.99,2:30p,THE INVISIBLE MAN (2020)1
1,2574.16,184,"R, 2 hr 4 min
Horror, Suspense/Thriller",3,13:30:35.490099,0.016042780748663103,$13.99,5:30p,THE INVISIBLE MAN (2020)2
2,1846.68,132,"R, 2 hr 4 min
Horror, Suspense/Thriller",55,13:30:47.394821,0.29411764705882354,$13.99,8:30p,THE INVISIBLE MAN (2020)3
3,1748.75,125,"PG-13, 1 hr 33 min
Comedy",0,13:30:58.437850,0.0,$13.99,2:45p,IMPRACTICAL JOKERS: THE MOVIE1
4,1748.75,125,"PG-13, 1 hr 33 min
Comedy",0,13:31:09.306991,0.0,$13.99,5:15p,IMPRACTICAL JOKERS: THE MOVIE2
5,1720.77,123,"PG-13, 1 hr 33 min
Comedy",2,13:31:18.645862,0.016,$13.99,7:45p,IMPRACTICAL JOKERS: THE MOVIE3
6,1385.01,99,"PG, 1 hr 40 min
Action/Adventure, Family",1,13:31:27.506016,0.01,$13.99,2:15p,SONIC THE HEDGEHOG1
7,1385.01,99,"PG, 1 hr 40 min
Action/Adventure, Family",1,13:31:36.361820,0.01,$13.99,4:45p,SONIC THE HEDGEHOG2
8,1329.05,95,"PG, 1 hr 40 min
Action/Adventure, Family",5,13:31:45.725877,0.05,$13.99,7:30p,SONIC THE HEDGEHOG3
9,1399.0,100,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",0,13:31:55.143437,0.0,$13.99,3:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
10,1329.05,95,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",5,13:32:04.537861,0.05,$13.99,5:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
11,1315.06,94,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",6,13:32:13.488046,0.06,$13.99,8:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
12,1608.8500000000001,115,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",0,13:32:22.465370,0.0,$13.99,2:00p,PARASITE (2019)1
13,1608.8500000000001,115,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",0,13:32:31.309555,0.0,$13.99,5:00p,PARASITE (2019)2
14,1510.92,108,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",7,13:32:40.329982,0.06086956521739131,$13.99,8:00p,PARASITE (2019)3
