,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,15:32:56.595736,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,15:32:56.632785,,,,SONIC THE HEDGEHOG2
2,2476.23,177.0,"PG, 1 hr 40 min
Action/Adventure, Family",10.0,15:32:56.681881,0.053475935828877004,$13.99,4:30p,SONIC THE HEDGEHOG3
3,2504.21,179.0,"PG, 1 hr 40 min
Action/Adventure, Family",8.0,15:33:05.934507,0.0427807486631016,$13.99,7:00p,SONIC THE HEDGEHOG4
4,2560.17,183.0,"PG, 1 hr 40 min
Action/Adventure, Family",4.0,15:33:15.116686,0.0213903743315508,$13.99,9:30p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,15:33:24.174155,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,15:33:24.205474,,,,THE PHOTOGRAPH (2020)2
7,1245.1100000000001,89.0,"PG-13, 1 hr 46 min
Drama, Romance",11.0,15:33:24.236822,0.11,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1245.1100000000001,89.0,"PG-13, 1 hr 46 min
Drama, Romance",11.0,15:33:33.311033,0.11,$13.99,7:20p,THE PHOTOGRAPH (2020)4
9,1385.01,99.0,"PG-13, 1 hr 46 min
Drama, Romance",1.0,15:33:42.418986,0.01,$13.99,10:00p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,15:33:51.563766,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,909.35,65.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",35.0,15:33:51.593454,0.35,$13.99,3:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1301.07,93.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",7.0,15:34:00.132446,0.07,$13.99,6:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1329.05,95.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",5.0,15:34:08.772364,0.05,$13.99,9:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 43 min
Action/Adventure, Comedy, Suspense/Thriller",,15:34:17.463606,,,,THE GENTLEMEN1
15,1315.06,94.0,"R, 1 hr 43 min
Action/Adventure, Comedy, Suspense/Thriller",21.0,15:34:17.492173,0.1826086956521739,$13.99,6:00p,THE GENTLEMEN2
16,,,"PG-13, 2 hr 11 min
Comedy, Suspense/Thriller",,15:34:26.408030,,,,KNIVES OUT1
17,1440.97,103.0,"PG-13, 2 hr 11 min
Comedy, Suspense/Thriller",12.0,15:34:26.438385,0.10434782608695652,$13.99,8:45p,KNIVES OUT2
