,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:55:54,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:55:54,,,,SONIC THE HEDGEHOG2
2,2504.21,179.0,"PG, 1 hr 40 min
Action/Adventure, Family",8.0,23:55:54,0.0427807486631016,$13.99,5:15p,SONIC THE HEDGEHOG3
3,2420.27,173.0,"PG, 1 hr 40 min
Action/Adventure, Family",14.0,23:56:30,0.0748663101604278,$13.99,7:45p,SONIC THE HEDGEHOG4
4,2588.15,185.0,"PG, 1 hr 40 min
Action/Adventure, Family",2.0,23:57:38,0.0106951871657754,$13.99,10:15p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:59:11,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:59:11,,,,THE PHOTOGRAPH (2020)2
7,1594.8600000000001,114.0,"PG-13, 1 hr 46 min
Drama, Romance",11.0,23:59:11,0.088,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1482.94,106.0,"PG-13, 1 hr 46 min
Drama, Romance",19.0,00:00:56,0.152,$13.99,7:30p,THE PHOTOGRAPH (2020)4
9,1734.76,124.0,"PG-13, 1 hr 46 min
Drama, Romance",1.0,00:02:08,0.008,$13.99,10:15p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,00:05:31,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,853.39,61.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",39.0,00:05:31,0.39,$13.99,4:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1007.28,72.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",28.0,00:09:29,0.28,$13.99,7:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1343.04,96.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",4.0,00:11:25,0.04,$13.99,9:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,00:12:25,,,,1917 (2019)1
15,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,00:12:25,,,,1917 (2019)2
16,1231.1200000000001,88.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",12.0,00:12:25,0.12,$13.99,6:15p,1917 (2019)3
17,1371.02,98.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",2.0,00:13:41,0.02,$13.99,9:15p,1917 (2019)4
18,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,00:16:40,,,,PARASITE (2019)1
19,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,00:16:41,,,,PARASITE (2019)2
20,1468.95,105.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",10.0,00:16:41,0.08695652173913043,$13.99,6:30p,PARASITE (2019)3
21,1510.92,108.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",7.0,00:17:09,0.06086956521739131,$13.99,9:30p,PARASITE (2019)4
