,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"R, 1 hr 30 min
Comedy, Drama",,23:37:36,,,,DOWNHILL (2020)1
1,,,"R, 1 hr 30 min
Comedy, Drama",,23:37:36,,,,DOWNHILL (2020)2
2,,,"R, 1 hr 30 min
Comedy, Drama",,23:37:36,,,,DOWNHILL (2020)3
3,,,"R, 1 hr 30 min
Comedy, Drama",,23:37:36,,,,DOWNHILL (2020)4
4,4386.339999999999,266.0,"R, 1 hr 30 min
Comedy, Drama",38.0,23:37:36,0.125,$16.49,8:00p,DOWNHILL (2020)5
5,4979.98,302.0,"R, 1 hr 30 min
Comedy, Drama",2.0,23:37:46,0.006578947368421052,$16.49,10:15p,DOWNHILL (2020)6
6,5245.0199999999995,198.0,"PG-13, 1 hr 49 min
Horror",99.0,23:37:55,0.3333333333333333,$26.49,7:45p,FANTASY ISLAND1
7,7735.08,292.0,"PG-13, 1 hr 49 min
Horror",5.0,23:38:04,0.016835016835016835,$26.49,10:30p,FANTASY ISLAND2
8,,,"PG-13, 1 hr 49 min
Horror",,23:38:15,,,,FANTASY ISLAND3
9,,,"PG-13, 1 hr 49 min
Horror",,23:38:15,,,,FANTASY ISLAND4
10,,,"PG-13, 1 hr 49 min
Horror",,23:38:15,,,,FANTASY ISLAND5
11,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:38:15,,,,SONIC THE HEDGEHOG1
12,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:38:15,,,,SONIC THE HEDGEHOG2
13,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:38:15,,,,SONIC THE HEDGEHOG3
14,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:38:15,,,,SONIC THE HEDGEHOG4
15,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:38:16,,,,SONIC THE HEDGEHOG5
16,4600.709999999999,279.0,"PG, 1 hr 40 min
Action/Adventure, Family",80.0,23:38:16,0.22284122562674094,$16.49,6:45p,SONIC THE HEDGEHOG6
17,5919.91,359.0,"PG, 1 hr 40 min
Action/Adventure, Family",0.0,23:38:25,0.0,$16.49,9:45p,SONIC THE HEDGEHOG7
18,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:38:35,,,,THE PHOTOGRAPH (2020)1
19,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:38:35,,,,THE PHOTOGRAPH (2020)2
20,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:38:35,,,,THE PHOTOGRAPH (2020)3
21,5128.389999999999,311.0,"PG-13, 1 hr 46 min
Drama, Romance",31.0,23:38:35,0.09064327485380116,$16.49,7:15p,THE PHOTOGRAPH (2020)4
22,5606.599999999999,340.0,"PG-13, 1 hr 46 min
Drama, Romance",2.0,23:38:45,0.005847953216374269,$16.49,10:15p,THE PHOTOGRAPH (2020)5
23,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:38:54,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
24,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:38:54,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
25,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:38:54,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
26,11215.599999999999,440.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",80.0,23:38:54,0.15384615384615385,$25.49,7:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
27,13050.88,512.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",8.0,23:39:04,0.015384615384615385,$25.49,10:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)5
28,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:39:13,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)6
29,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:39:13,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)7
30,2489.99,151.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",48.0,23:39:13,0.24120603015075376,$16.49,6:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)8
31,3281.5099999999998,199.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",0.0,23:39:22,0.0,$16.49,9:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)9
