,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,14:32:47.575161,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,14:32:47.633223,,,,SONIC THE HEDGEHOG2
2,2588.15,185.0,"PG, 1 hr 40 min
Action/Adventure, Family",2.0,14:32:47.705061,0.0106951871657754,$13.99,4:30p,SONIC THE HEDGEHOG3
3,2392.29,171.0,"PG, 1 hr 40 min
Action/Adventure, Family",16.0,14:32:58.407708,0.0855614973262032,$13.99,7:00p,SONIC THE HEDGEHOG4
4,2546.18,182.0,"PG, 1 hr 40 min
Action/Adventure, Family",5.0,14:33:08.854996,0.026737967914438502,$13.99,9:30p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,14:33:18.574617,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,14:33:18.609462,,,,THE PHOTOGRAPH (2020)2
7,1287.08,92.0,"PG-13, 1 hr 46 min
Drama, Romance",8.0,14:33:18.639978,0.08,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1161.17,83.0,"PG-13, 1 hr 46 min
Drama, Romance",17.0,14:33:28.605325,0.17,$13.99,7:20p,THE PHOTOGRAPH (2020)4
9,1371.02,98.0,"PG-13, 1 hr 46 min
Drama, Romance",2.0,14:33:37.928897,0.02,$13.99,10:00p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,14:33:48.949575,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,1357.03,97.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",3.0,14:33:48.980852,0.03,$13.99,3:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1399.0,100.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",0.0,14:33:59.507093,0.0,$13.99,6:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1287.08,92.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",8.0,14:34:09.627101,0.08,$13.99,9:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 43 min
Action/Adventure, Comedy, Suspense/Thriller",,14:34:19.936029,,,,THE GENTLEMEN1
15,1524.91,109.0,"R, 1 hr 43 min
Action/Adventure, Comedy, Suspense/Thriller",6.0,14:34:19.969912,0.05217391304347826,$13.99,6:00p,THE GENTLEMEN2
16,1538.9,110.0,"PG-13, 2 hr 11 min
Comedy, Suspense/Thriller",5.0,14:34:29.810191,0.043478260869565216,$13.99,2:45p,KNIVES OUT1
17,1468.95,105.0,"PG-13, 2 hr 11 min
Comedy, Suspense/Thriller",10.0,14:34:39.815085,0.08695652173913043,$13.99,8:45p,KNIVES OUT2
