,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"Action/Adventure, Animated, Comedy, Concert/Special Events, Sci-Fi/Fantasy",,16:15:54.830283,,,,ONWARD: ADVANCE SCREENING1
1,,,"R, 2 hr 9 min
Drama",,16:15:55.031295,,,,BURDEN (2020)1
2,,,"R, 2 hr 9 min
Drama",,16:15:55.063201,,,,BURDEN (2020)2
3,4815.08,292.0,"R, 2 hr 9 min
Drama",50.0,16:15:55.095571,0.14619883040935672,$16.49,4:30p,BURDEN (2020)3
4,5359.249999999999,325.0,"R, 2 hr 9 min
Drama",17.0,16:16:05.309248,0.049707602339181284,$16.49,7:30p,BURDEN (2020)4
5,5606.599999999999,340.0,"R, 2 hr 9 min
Drama",2.0,16:16:20.723764,0.005847953216374269,$16.49,10:30p,BURDEN (2020)5
6,,,"R, 1 hr 44 min
Comedy, Drama",,16:16:30.222690,,,,GREED (2020)1
7,,,"R, 1 hr 44 min
Comedy, Drama",,16:16:30.254775,,,,GREED (2020)2
8,4683.16,284.0,"R, 1 hr 44 min
Comedy, Drama",39.0,16:16:30.298219,0.12074303405572756,$16.49,5:00p,GREED (2020)3
9,4963.49,301.0,"R, 1 hr 44 min
Comedy, Drama",22.0,16:16:40.046509,0.06811145510835913,$16.49,8:00p,GREED (2020)4
10,5326.2699999999995,323.0,"R, 1 hr 44 min
Comedy, Drama",0.0,16:16:49.381290,0.0,$16.49,10:30p,GREED (2020)5
11,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:16:58.877643,,,,THE INVISIBLE MAN (2020)1
12,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:16:58.987790,,,,THE INVISIBLE MAN (2020)2
13,9941.099999999999,390.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",130.0,16:16:59.046393,0.25,$25.49,4:30p,THE INVISIBLE MAN (2020)3
14,9303.849999999999,365.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",155.0,16:17:08.657236,0.2980769230769231,$25.49,7:30p,THE INVISIBLE MAN (2020)4
15,12795.98,502.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",18.0,16:17:18.656636,0.03461538461538462,$25.49,10:30p,THE INVISIBLE MAN (2020)5
16,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:17:28.072603,,,,THE INVISIBLE MAN (2020)6
17,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:17:28.114560,,,,THE INVISIBLE MAN (2020)7
18,2384.1,90.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",207.0,16:17:28.149255,0.696969696969697,$26.49,6:30p,THE INVISIBLE MAN (2020)8
19,5271.509999999999,199.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",98.0,16:17:37.808509,0.32996632996632996,$26.49,9:30p,THE INVISIBLE MAN (2020)9
20,,,"1 hr 44 min
Action/Adventure, Animated",,16:17:47.525363,,,,MY HERO ACADEMIA: HEROES RISING1
21,,,"1 hr 44 min
Action/Adventure, Animated",,16:17:47.560283,,,,MY HERO ACADEMIA: HEROES RISING2
22,3162.5,253.0,"1 hr 44 min
Action/Adventure, Animated",51.0,16:17:47.594960,0.16776315789473684,$12.50,6:00p,MY HERO ACADEMIA: HEROES RISING3
23,,,"1 hr 44 min
Action/Adventure, Animated",,16:17:57.052461,,,,MY HERO ACADEMIA: HEROES RISING4
24,3675.0,294.0,"1 hr 44 min
Action/Adventure, Animated",10.0,16:17:57.095557,0.03289473684210526,$12.50,9:00p,MY HERO ACADEMIA: HEROES RISING5
