,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,979.3000000000001,70,"PG, 2 hr 4 min
Comedy, Drama",55,10:32:18.299325,0.44,$13.99,7:45p,EMMA (2020)1
1,2560.17,183,"R, 2 hr 4 min
Horror, Suspense/Thriller",4,10:37:00.551464,0.0213903743315508,$13.99,2:30p,THE INVISIBLE MAN (2020)1
2,2588.15,185,"R, 2 hr 4 min
Horror, Suspense/Thriller",2,10:39:40.258241,0.0106951871657754,$13.99,5:30p,THE INVISIBLE MAN (2020)2
3,2098.5,150,"R, 2 hr 4 min
Horror, Suspense/Thriller",37,10:43:12.878814,0.19786096256684493,$13.99,8:30p,THE INVISIBLE MAN (2020)3
4,1748.75,125,"PG-13, 1 hr 33 min
Comedy",0,10:45:10.331454,0.0,$13.99,2:45p,IMPRACTICAL JOKERS: THE MOVIE1
5,1734.76,124,"PG-13, 1 hr 33 min
Comedy",1,10:47:01.604055,0.008,$13.99,5:15p,IMPRACTICAL JOKERS: THE MOVIE2
6,1385.01,99,"PG, 1 hr 40 min
Action/Adventure, Family",1,10:49:11.731141,0.01,$13.99,2:15p,SONIC THE HEDGEHOG1
7,1399.0,100,"PG, 1 hr 40 min
Action/Adventure, Family",0,10:49:22.213147,0.0,$13.99,4:45p,SONIC THE HEDGEHOG2
8,1315.06,94,"PG, 1 hr 40 min
Action/Adventure, Family",6,10:49:31.762824,0.06,$13.99,7:30p,SONIC THE HEDGEHOG3
9,1371.02,98,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",2,10:49:41.315109,0.02,$13.99,3:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
10,1399.0,100,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",0,10:49:50.258839,0.0,$13.99,5:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
11,1343.04,96,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",4,10:49:59.378858,0.04,$13.99,8:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
