,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,18:33:28.411585,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,18:33:32.264357,,,,SONIC THE HEDGEHOG2
2,,,"PG, 1 hr 40 min
Action/Adventure, Family",,18:33:35.015116,,,,SONIC THE HEDGEHOG3
3,2196.43,157.0,"PG, 1 hr 40 min
Action/Adventure, Family",30.0,18:33:36.827238,0.16042780748663102,$13.99,7:00p,SONIC THE HEDGEHOG4
4,2560.17,183.0,"PG, 1 hr 40 min
Action/Adventure, Family",4.0,18:35:12.858380,0.0213903743315508,$13.99,9:30p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,18:37:27.588083,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,18:37:29.019355,,,,THE PHOTOGRAPH (2020)2
7,,,"PG-13, 1 hr 46 min
Drama, Romance",,18:37:30.654175,,,,THE PHOTOGRAPH (2020)3
8,1217.13,87.0,"PG-13, 1 hr 46 min
Drama, Romance",13.0,18:37:32.168018,0.13,$13.99,7:20p,THE PHOTOGRAPH (2020)4
9,1385.01,99.0,"PG-13, 1 hr 46 min
Drama, Romance",1.0,18:40:29.095870,0.01,$13.99,10:00p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,18:43:30.784525,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,18:43:32.221507,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,755.46,54.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",46.0,18:43:33.535828,0.46,$13.99,6:30p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1203.14,86.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",14.0,18:46:24.827579,0.14,$13.99,9:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 43 min
Action/Adventure, Comedy, Suspense/Thriller",,18:49:15.841811,,,,THE GENTLEMEN1
15,,,"R, 1 hr 43 min
Action/Adventure, Comedy, Suspense/Thriller",,18:49:17.270958,,,,THE GENTLEMEN2
16,,,"PG-13, 2 hr 11 min
Comedy, Suspense/Thriller",,18:49:21.279233,,,,KNIVES OUT1
17,1580.8700000000001,113.0,"PG-13, 2 hr 11 min
Comedy, Suspense/Thriller",2.0,18:49:22.755042,0.017391304347826087,$13.99,8:45p,KNIVES OUT2
