,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"R, 2 hr 9 min
Drama",,18:55:51.192175,,,,BURDEN (2020)1
1,,,"R, 2 hr 9 min
Drama",,18:55:51.252084,,,,BURDEN (2020)2
2,,,"R, 2 hr 9 min
Drama",,18:55:51.395538,,,,BURDEN (2020)3
3,5458.19,331.0,"R, 2 hr 9 min
Drama",11.0,18:55:51.469664,0.03216374269005848,$16.49,7:15p,BURDEN (2020)4
4,5623.089999999999,341.0,"R, 2 hr 9 min
Drama",1.0,18:56:01.587273,0.0029239766081871343,$16.49,9:55p,BURDEN (2020)5
5,,,"R, 1 hr 44 min
Comedy, Drama",,18:56:10.955290,,,,GREED (2020)1
6,,,"R, 1 hr 44 min
Comedy, Drama",,18:56:10.984831,,,,GREED (2020)2
7,,,"R, 1 hr 44 min
Comedy, Drama",,18:56:11.015738,,,,GREED (2020)3
8,3479.39,211.0,"R, 1 hr 44 min
Comedy, Drama",7.0,18:56:11.046484,0.03211009174311927,$16.49,7:30p,GREED (2020)4
9,3528.8599999999997,214.0,"R, 1 hr 44 min
Comedy, Drama",4.0,18:56:20.123211,0.01834862385321101,$16.49,10:00p,GREED (2020)5
10,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,18:56:29.415701,,,,THE INVISIBLE MAN (2020)1
11,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,18:56:29.446813,,,,THE INVISIBLE MAN (2020)2
12,12209.71,479.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",41.0,18:56:29.480288,0.07884615384615384,$25.49,7:00p,THE INVISIBLE MAN (2020)3
13,13025.39,511.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",9.0,18:56:38.859181,0.01730769230769231,$25.49,10:00p,THE INVISIBLE MAN (2020)4
14,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,18:56:48.003219,,,,THE INVISIBLE MAN (2020)5
15,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,18:56:48.039941,,,,THE INVISIBLE MAN (2020)6
16,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,18:56:48.073958,,,,THE INVISIBLE MAN (2020)7
17,6966.87,263.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",34.0,18:56:48.104197,0.11447811447811448,$26.49,9:00p,THE INVISIBLE MAN (2020)8
18,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,18:56:57.342002,,,,THE INVISIBLE MAN (2020)9
19,,,"1 hr 44 min
Action/Adventure, Animated",,18:56:57.482684,,,,MY HERO ACADEMIA: HEROES RISING1
20,,,"1 hr 44 min
Action/Adventure, Animated",,18:56:57.518539,,,,MY HERO ACADEMIA: HEROES RISING2
21,,,"1 hr 44 min
Action/Adventure, Animated",,18:56:57.549026,,,,MY HERO ACADEMIA: HEROES RISING3
22,3675.0,294.0,"1 hr 44 min
Action/Adventure, Animated",10.0,18:56:57.580439,0.03289473684210526,$12.50,9:30p,MY HERO ACADEMIA: HEROES RISING4
23,,,"PG, 2 hr 4 min
Comedy, Drama",,18:57:09.062798,,,,EMMA (2020)1
24,,,"PG, 2 hr 4 min
Comedy, Drama",,18:57:09.093155,,,,EMMA (2020)2
25,,,"PG, 2 hr 4 min
Comedy, Drama",,18:57:09.124319,,,,EMMA (2020)3
26,,,"PG, 2 hr 4 min
Comedy, Drama",,18:57:09.154893,,,,EMMA (2020)4
27,,,"PG, 2 hr 4 min
Comedy, Drama",,18:57:09.184731,,,,EMMA (2020)5
28,,,"PG, 2 hr 4 min
Comedy, Drama",,18:57:09.214746,,,,EMMA (2020)6
29,4765.61,289.0,"PG, 2 hr 4 min
Comedy, Drama",70.0,18:57:09.247248,0.19498607242339833,$16.49,7:00p,EMMA (2020)7
30,2605.4199999999996,158.0,"PG, 2 hr 4 min
Comedy, Drama",18.0,18:57:18.245554,0.10227272727272728,$16.49,8:30p,EMMA (2020)8
31,5837.459999999999,354.0,"PG, 2 hr 4 min
Comedy, Drama",5.0,18:57:27.331193,0.013927576601671309,$16.49,9:50p,EMMA (2020)9
