,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:39:38,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:39:38,,,,SONIC THE HEDGEHOG2
2,2350.32,168.0,"PG, 1 hr 40 min
Action/Adventure, Family",19.0,23:39:38,0.10160427807486631,$13.99,5:15p,SONIC THE HEDGEHOG3
3,2364.31,169.0,"PG, 1 hr 40 min
Action/Adventure, Family",18.0,23:39:59,0.0962566844919786,$13.99,7:45p,SONIC THE HEDGEHOG4
4,2602.14,186.0,"PG, 1 hr 40 min
Action/Adventure, Family",1.0,23:40:33,0.0053475935828877,$13.99,10:15p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:40:53,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:40:53,,,,THE PHOTOGRAPH (2020)2
7,1636.83,117.0,"PG-13, 1 hr 46 min
Drama, Romance",8.0,23:40:53,0.064,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1552.89,111.0,"PG-13, 1 hr 46 min
Drama, Romance",14.0,23:41:28,0.112,$13.99,7:30p,THE PHOTOGRAPH (2020)4
9,1748.75,125.0,"PG-13, 1 hr 46 min
Drama, Romance",0.0,23:41:57,0.0,$13.99,10:15p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:42:34,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,923.34,66.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",34.0,23:42:34,0.34,$13.99,4:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1077.23,77.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",23.0,23:43:11,0.23,$13.99,7:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1287.08,92.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",8.0,23:43:59,0.08,$13.99,9:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,23:44:09,,,,1917 (2019)1
15,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,23:44:09,,,,1917 (2019)2
16,1315.06,94.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",6.0,23:44:09,0.06,$13.99,6:15p,1917 (2019)3
17,1399.0,100.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",0.0,23:44:18,0.0,$13.99,9:15p,1917 (2019)4
18,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,23:44:27,,,,PARASITE (2019)1
19,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,23:44:27,,,,PARASITE (2019)2
20,1147.18,82.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",33.0,23:44:27,0.28695652173913044,$13.99,6:30p,PARASITE (2019)3
21,1371.02,98.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",17.0,23:44:36,0.14782608695652175,$13.99,9:30p,PARASITE (2019)4
