,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"Action/Adventure, Animated, Comedy, Concert/Special Events, Sci-Fi/Fantasy",,16:38:15.193355,,,,ONWARD: ADVANCE SCREENING1
1,,,"R, 2 hr 9 min
Drama",,16:38:15.299902,,,,BURDEN (2020)1
2,,,"R, 2 hr 9 min
Drama",,16:38:15.427621,,,,BURDEN (2020)2
3,4716.139999999999,286.0,"R, 2 hr 9 min
Drama",56.0,16:38:15.459019,0.16374269005847952,$16.49,4:30p,BURDEN (2020)3
4,5359.249999999999,325.0,"R, 2 hr 9 min
Drama",17.0,16:38:24.338560,0.049707602339181284,$16.49,7:30p,BURDEN (2020)4
5,5606.599999999999,340.0,"R, 2 hr 9 min
Drama",2.0,16:38:32.945300,0.005847953216374269,$16.49,10:30p,BURDEN (2020)5
6,,,"R, 1 hr 44 min
Comedy, Drama",,16:38:42.111631,,,,GREED (2020)1
7,,,"R, 1 hr 44 min
Comedy, Drama",,16:38:42.142101,,,,GREED (2020)2
8,4518.259999999999,274.0,"R, 1 hr 44 min
Comedy, Drama",49.0,16:38:42.174157,0.15170278637770898,$16.49,5:00p,GREED (2020)3
9,4963.49,301.0,"R, 1 hr 44 min
Comedy, Drama",22.0,16:38:50.984101,0.06811145510835913,$16.49,8:00p,GREED (2020)4
10,5326.2699999999995,323.0,"R, 1 hr 44 min
Comedy, Drama",0.0,16:39:00.090559,0.0,$16.49,10:30p,GREED (2020)5
11,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:39:09.705926,,,,THE INVISIBLE MAN (2020)1
12,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:39:09.739594,,,,THE INVISIBLE MAN (2020)2
13,9788.16,384.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",136.0,16:39:09.767927,0.26153846153846155,$25.49,4:30p,THE INVISIBLE MAN (2020)3
14,9074.439999999999,356.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",164.0,16:39:18.742634,0.3153846153846154,$25.49,7:30p,THE INVISIBLE MAN (2020)4
15,12795.98,502.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",18.0,16:39:30.314600,0.03461538461538462,$25.49,10:30p,THE INVISIBLE MAN (2020)5
16,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:39:39.326565,,,,THE INVISIBLE MAN (2020)6
17,,,"R, 2 hr 4 min
Horror, Suspense/Thriller",,16:39:39.367409,,,,THE INVISIBLE MAN (2020)7
18,2357.6099999999997,89.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",208.0,16:39:39.397814,0.7003367003367004,$26.49,6:30p,THE INVISIBLE MAN (2020)8
19,5218.53,197.0,"R, 2 hr 4 min
Horror, Suspense/Thriller",100.0,16:39:48.447800,0.3367003367003367,$26.49,9:30p,THE INVISIBLE MAN (2020)9
20,,,"1 hr 44 min
Action/Adventure, Animated",,16:39:57.504157,,,,MY HERO ACADEMIA: HEROES RISING1
21,,,"1 hr 44 min
Action/Adventure, Animated",,16:39:57.534294,,,,MY HERO ACADEMIA: HEROES RISING2
22,3112.5,249.0,"1 hr 44 min
Action/Adventure, Animated",55.0,16:39:57.565374,0.18092105263157895,$12.50,6:00p,MY HERO ACADEMIA: HEROES RISING3
23,,,"1 hr 44 min
Action/Adventure, Animated",,16:40:05.756609,,,,MY HERO ACADEMIA: HEROES RISING4
24,3675.0,294.0,"1 hr 44 min
Action/Adventure, Animated",10.0,16:40:05.799090,0.03289473684210526,$12.50,9:00p,MY HERO ACADEMIA: HEROES RISING5
