,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,20:49:34,,,,SONIC THE HEDGEHOG1
1,1357.03,97.0,"PG, 1 hr 40 min
Action/Adventure, Family",28.0,20:49:34,0.224,$13.99,2:15p,SONIC THE HEDGEHOG2
2,2602.14,186.0,"PG, 1 hr 40 min
Action/Adventure, Family",1.0,20:49:44,0.0053475935828877,$13.99,5:15p,SONIC THE HEDGEHOG3
3,2476.23,177.0,"PG, 1 hr 40 min
Action/Adventure, Family",10.0,20:49:53,0.053475935828877004,$13.99,7:45p,SONIC THE HEDGEHOG4
4,2616.13,187.0,"PG, 1 hr 40 min
Action/Adventure, Family",0.0,20:50:02,0.0,$13.99,10:15p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,20:50:11,,,,THE PHOTOGRAPH (2020)1
6,2448.25,175.0,"PG-13, 1 hr 46 min
Drama, Romance",12.0,20:50:11,0.06417112299465241,$13.99,2:30p,THE PHOTOGRAPH (2020)2
7,1692.79,121.0,"PG-13, 1 hr 46 min
Drama, Romance",4.0,20:50:20,0.032,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1594.8600000000001,114.0,"PG-13, 1 hr 46 min
Drama, Romance",11.0,20:50:29,0.088,$13.99,7:30p,THE PHOTOGRAPH (2020)4
9,1734.76,124.0,"PG-13, 1 hr 46 min
Drama, Romance",1.0,20:50:38,0.008,$13.99,10:15p,THE PHOTOGRAPH (2020)5
10,1049.25,75.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",25.0,20:50:47,0.25,$13.99,1:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,1147.18,82.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",18.0,20:50:55,0.18,$13.99,4:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1189.15,85.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",15.0,20:51:04,0.15,$13.99,7:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1385.01,99.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",1.0,20:51:13,0.01,$13.99,9:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,20:51:22,,,,1917 (2019)1
15,1371.02,98.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",2.0,20:51:22,0.02,$13.99,3:15p,1917 (2019)2
16,1343.04,96.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",4.0,20:51:31,0.04,$13.99,6:15p,1917 (2019)3
17,1371.02,98.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",2.0,20:51:40,0.02,$13.99,9:15p,1917 (2019)4
18,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,20:51:48,,,,PARASITE (2019)1
19,1412.99,101.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",14.0,20:51:48,0.12173913043478261,$13.99,3:15p,PARASITE (2019)2
20,1468.95,105.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",10.0,20:51:57,0.08695652173913043,$13.99,6:30p,PARASITE (2019)3
21,1538.9,110.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",5.0,20:52:06,0.043478260869565216,$13.99,9:30p,PARASITE (2019)4
