,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:17:05,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:17:05,,,,SONIC THE HEDGEHOG2
2,2448.25,175.0,"PG, 1 hr 40 min
Action/Adventure, Family",12.0,23:17:05,0.06417112299465241,$13.99,5:15p,SONIC THE HEDGEHOG3
3,2378.3,170.0,"PG, 1 hr 40 min
Action/Adventure, Family",17.0,23:17:14,0.09090909090909091,$13.99,7:45p,SONIC THE HEDGEHOG4
4,2616.13,187.0,"PG, 1 hr 40 min
Action/Adventure, Family",0.0,23:17:23,0.0,$13.99,10:15p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:17:32,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:17:32,,,,THE PHOTOGRAPH (2020)2
7,1678.8,120.0,"PG-13, 1 hr 46 min
Drama, Romance",5.0,23:17:32,0.04,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1580.8700000000001,113.0,"PG-13, 1 hr 46 min
Drama, Romance",12.0,23:17:40,0.096,$13.99,7:30p,THE PHOTOGRAPH (2020)4
9,1748.75,125.0,"PG-13, 1 hr 46 min
Drama, Romance",0.0,23:17:50,0.0,$13.99,10:15p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:17:59,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,937.33,67.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",33.0,23:17:59,0.33,$13.99,4:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1077.23,77.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",23.0,23:18:07,0.23,$13.99,7:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1287.08,92.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",8.0,23:18:16,0.08,$13.99,9:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,23:18:24,,,,1917 (2019)1
15,1287.08,92.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",8.0,23:18:24,0.08,$13.99,3:15p,1917 (2019)2
16,1343.04,96.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",4.0,23:18:33,0.04,$13.99,6:15p,1917 (2019)3
17,1399.0,100.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",0.0,23:18:41,0.0,$13.99,9:15p,1917 (2019)4
18,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,23:18:50,,,,PARASITE (2019)1
19,1091.22,78.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",37.0,23:18:50,0.3217391304347826,$13.99,3:15p,PARASITE (2019)2
20,1147.18,82.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",33.0,23:18:59,0.28695652173913044,$13.99,6:30p,PARASITE (2019)3
21,1371.02,98.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",17.0,23:19:07,0.14782608695652175,$13.99,9:30p,PARASITE (2019)4
