,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,19:01:54.651903,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,19:01:57.145655,,,,SONIC THE HEDGEHOG2
2,2210.42,158.0,"PG, 1 hr 40 min
Action/Adventure, Family",29.0,19:01:59.685036,0.15508021390374332,$13.99,8:15p,SONIC THE HEDGEHOG3
3,,,"PG-13, 1 hr 46 min
Drama, Romance",,19:04:53.061759,,,,THE PHOTOGRAPH (2020)1
4,,,"PG-13, 1 hr 46 min
Drama, Romance",,19:04:54.820965,,,,THE PHOTOGRAPH (2020)2
5,1664.81,119.0,"PG-13, 1 hr 46 min
Drama, Romance",6.0,19:04:56.253307,0.048,$13.99,7:45p,THE PHOTOGRAPH (2020)3
6,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,19:05:17.500582,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
7,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,19:05:17.602764,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
8,1189.15,85.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",15.0,19:05:17.717918,0.15,$13.99,8:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
9,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,19:07:45.571228,,,,1917 (2019)1
10,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,19:07:47.129952,,,,1917 (2019)2
11,1245.1100000000001,89.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",11.0,19:07:49.512772,0.11,$13.99,8:30p,1917 (2019)3
12,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,19:10:37.437478,,,,PARASITE (2019)1
13,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,19:10:38.546994,,,,PARASITE (2019)2
14,1524.91,109.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",6.0,19:10:40.267269,0.05217391304347826,$13.99,9:00p,PARASITE (2019)3
