,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:37:01,,,,SONIC THE HEDGEHOG1
1,,,"PG, 1 hr 40 min
Action/Adventure, Family",,23:37:01,,,,SONIC THE HEDGEHOG2
2,2546.18,182.0,"PG, 1 hr 40 min
Action/Adventure, Family",5.0,23:37:02,0.026737967914438502,$13.99,5:15p,SONIC THE HEDGEHOG3
3,2434.26,174.0,"PG, 1 hr 40 min
Action/Adventure, Family",13.0,23:37:11,0.06951871657754011,$13.99,7:45p,SONIC THE HEDGEHOG4
4,2588.15,185.0,"PG, 1 hr 40 min
Action/Adventure, Family",2.0,23:37:19,0.0106951871657754,$13.99,10:15p,SONIC THE HEDGEHOG5
5,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:37:28,,,,THE PHOTOGRAPH (2020)1
6,,,"PG-13, 1 hr 46 min
Drama, Romance",,23:37:28,,,,THE PHOTOGRAPH (2020)2
7,1650.82,118.0,"PG-13, 1 hr 46 min
Drama, Romance",7.0,23:37:28,0.056,$13.99,4:45p,THE PHOTOGRAPH (2020)3
8,1482.94,106.0,"PG-13, 1 hr 46 min
Drama, Romance",19.0,23:37:36,0.152,$13.99,7:30p,THE PHOTOGRAPH (2020)4
9,1734.76,124.0,"PG-13, 1 hr 46 min
Drama, Romance",1.0,23:37:45,0.008,$13.99,10:15p,THE PHOTOGRAPH (2020)5
10,,,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",,23:37:53,,,,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)1
11,1007.28,72.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",28.0,23:37:53,0.28,$13.99,4:15p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)2
12,1035.26,74.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",26.0,23:38:01,0.26,$13.99,7:00p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)3
13,1357.03,97.0,"R, 1 hr 49 min
Action/Adventure, Suspense/Thriller",3.0,23:38:10,0.03,$13.99,9:45p,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN)4
14,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,23:38:19,,,,1917 (2019)1
15,,,"R, 1 hr 59 min
Action/Adventure, Drama, War",,23:38:19,,,,1917 (2019)2
16,1259.1,90.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",10.0,23:38:19,0.1,$13.99,6:15p,1917 (2019)3
17,1371.02,98.0,"R, 1 hr 59 min
Action/Adventure, Drama, War",2.0,23:38:27,0.02,$13.99,9:15p,1917 (2019)4
18,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,23:38:35,,,,PARASITE (2019)1
19,,,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",,23:38:35,,,,PARASITE (2019)2
20,1482.94,106.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",9.0,23:38:35,0.0782608695652174,$13.99,6:30p,PARASITE (2019)3
21,1538.9,110.0,"R, 2 hr 12 min
Comedy, Drama, Suspense/Thriller",5.0,23:38:44,0.043478260869565216,$13.99,9:30p,PARASITE (2019)4
